time,status,Pot,treatment,species
1,2,HSHN1,HSHN,Acetosa_saggitata
1,2,HSHN1,HSHN,Acetosa_saggitata
1,2,HSHN1,HSHN,Acetosa_saggitata
1,2,HSHN1,HSHN,Acetosa_saggitata
1,2,HSHN1,HSHN,Acetosa_saggitata
1,2,HSHN1,HSHN,Acetosa_saggitata
1,2,HSHN1,HSHN,Acetosa_saggitata
1,2,HSHN1,HSHN,Acetosa_saggitata
1,2,HSHN1,HSHN,Acetosa_saggitata
1,2,HSHN1,HSHN,Acetosa_saggitata
1,2,HSHN1,HSHN,Acetosa_saggitata
1,2,HSHN1,HSHN,Acetosa_saggitata
1,2,HSHN1,HSHN,Acetosa_saggitata
1,2,HSHN1,HSHN,Acetosa_saggitata
1,2,HSHN1,HSHN,Acetosa_saggitata
1,2,HSHN2,HSHN,Acetosa_saggitata
1,2,HSHN2,HSHN,Acetosa_saggitata
1,2,HSHN2,HSHN,Acetosa_saggitata
1,2,HSHN2,HSHN,Acetosa_saggitata
4,2,HSHN2,HSHN,Acetosa_saggitata
4,2,HSHN2,HSHN,Acetosa_saggitata
4,2,HSHN2,HSHN,Acetosa_saggitata
4,2,HSHN2,HSHN,Acetosa_saggitata
4,2,HSHN2,HSHN,Acetosa_saggitata
4,2,HSHN2,HSHN,Acetosa_saggitata
5,2,HSHN2,HSHN,Acetosa_saggitata
5,2,HSHN2,HSHN,Acetosa_saggitata
5,2,HSHN2,HSHN,Acetosa_saggitata
5,2,HSHN2,HSHN,Acetosa_saggitata
7,2,HSHN2,HSHN,Acetosa_saggitata
7,2,HSHN2,HSHN,Acetosa_saggitata
1,2,HSHN3,HSHN,Acetosa_saggitata
4,2,HSHN3,HSHN,Acetosa_saggitata
4,2,HSHN3,HSHN,Acetosa_saggitata
4,2,HSHN3,HSHN,Acetosa_saggitata
5,2,HSHN3,HSHN,Acetosa_saggitata
5,2,HSHN3,HSHN,Acetosa_saggitata
5,2,HSHN3,HSHN,Acetosa_saggitata
6,2,HSHN3,HSHN,Acetosa_saggitata
6,2,HSHN3,HSHN,Acetosa_saggitata
7,2,HSHN3,HSHN,Acetosa_saggitata
7,1,HSHN3,HSHN,Acetosa_saggitata
7,1,HSHN3,HSHN,Acetosa_saggitata
7,1,HSHN3,HSHN,Acetosa_saggitata
7,1,HSHN3,HSHN,Acetosa_saggitata
7,1,HSHN3,HSHN,Acetosa_saggitata
1,2,HSHN4,HSHN,Acetosa_saggitata
1,2,HSHN4,HSHN,Acetosa_saggitata
1,2,HSHN4,HSHN,Acetosa_saggitata
1,2,HSHN4,HSHN,Acetosa_saggitata
2,2,HSHN4,HSHN,Acetosa_saggitata
5,2,HSHN4,HSHN,Acetosa_saggitata
5,2,HSHN4,HSHN,Acetosa_saggitata
5,2,HSHN4,HSHN,Acetosa_saggitata
5,2,HSHN4,HSHN,Acetosa_saggitata
6,2,HSHN4,HSHN,Acetosa_saggitata
6,2,HSHN4,HSHN,Acetosa_saggitata
6,2,HSHN4,HSHN,Acetosa_saggitata
6,2,HSHN4,HSHN,Acetosa_saggitata
6,2,HSHN4,HSHN,Acetosa_saggitata
6,2,HSHN4,HSHN,Acetosa_saggitata
6,2,HSHN4,HSHN,Acetosa_saggitata
1,2,HSHN5,HSHN,Acetosa_saggitata
1,2,HSHN5,HSHN,Acetosa_saggitata
1,2,HSHN5,HSHN,Acetosa_saggitata
1,2,HSHN5,HSHN,Acetosa_saggitata
4,2,HSHN5,HSHN,Acetosa_saggitata
4,2,HSHN5,HSHN,Acetosa_saggitata
6,2,HSHN5,HSHN,Acetosa_saggitata
6,2,HSHN5,HSHN,Acetosa_saggitata
6,2,HSHN5,HSHN,Acetosa_saggitata
6,2,HSHN5,HSHN,Acetosa_saggitata
6,2,HSHN5,HSHN,Acetosa_saggitata
6,2,HSHN5,HSHN,Acetosa_saggitata
6,2,HSHN5,HSHN,Acetosa_saggitata
7,2,HSHN5,HSHN,Acetosa_saggitata
7,1,HSHN5,HSHN,Acetosa_saggitata
1,2,HSHN6,HSHN,Acetosa_saggitata
1,2,HSHN6,HSHN,Acetosa_saggitata
1,2,HSHN6,HSHN,Acetosa_saggitata
1,2,HSHN6,HSHN,Acetosa_saggitata
1,2,HSHN6,HSHN,Acetosa_saggitata
1,2,HSHN6,HSHN,Acetosa_saggitata
1,2,HSHN6,HSHN,Acetosa_saggitata
1,2,HSHN6,HSHN,Acetosa_saggitata
1,2,HSHN6,HSHN,Acetosa_saggitata
1,2,HSHN6,HSHN,Acetosa_saggitata
1,2,HSHN6,HSHN,Acetosa_saggitata
1,2,HSHN6,HSHN,Acetosa_saggitata
1,2,HSHN6,HSHN,Acetosa_saggitata
4,2,HSHN6,HSHN,Acetosa_saggitata
4,2,HSHN6,HSHN,Acetosa_saggitata
1,2,HSHN7,HSHN,Acetosa_saggitata
1,2,HSHN7,HSHN,Acetosa_saggitata
1,2,HSHN7,HSHN,Acetosa_saggitata
1,2,HSHN7,HSHN,Acetosa_saggitata
1,2,HSHN7,HSHN,Acetosa_saggitata
1,2,HSHN7,HSHN,Acetosa_saggitata
2,2,HSHN7,HSHN,Acetosa_saggitata
2,2,HSHN7,HSHN,Acetosa_saggitata
4,2,HSHN7,HSHN,Acetosa_saggitata
4,2,HSHN7,HSHN,Acetosa_saggitata
4,2,HSHN7,HSHN,Acetosa_saggitata
5,2,HSHN7,HSHN,Acetosa_saggitata
5,2,HSHN7,HSHN,Acetosa_saggitata
6,2,HSHN7,HSHN,Acetosa_saggitata
7,1,HSHN7,HSHN,Acetosa_saggitata
1,2,HSLN1,HSLN,Acetosa_saggitata
1,2,HSLN1,HSLN,Acetosa_saggitata
1,2,HSLN1,HSLN,Acetosa_saggitata
1,2,HSLN1,HSLN,Acetosa_saggitata
1,2,HSLN1,HSLN,Acetosa_saggitata
1,2,HSLN1,HSLN,Acetosa_saggitata
1,2,HSLN1,HSLN,Acetosa_saggitata
1,2,HSLN1,HSLN,Acetosa_saggitata
3,2,HSLN1,HSLN,Acetosa_saggitata
3,2,HSLN1,HSLN,Acetosa_saggitata
4,2,HSLN1,HSLN,Acetosa_saggitata
4,2,HSLN1,HSLN,Acetosa_saggitata
5,2,HSLN1,HSLN,Acetosa_saggitata
5,2,HSLN1,HSLN,Acetosa_saggitata
6,2,HSLN1,HSLN,Acetosa_saggitata
1,2,HSLN2,HSLN,Acetosa_saggitata
1,2,HSLN2,HSLN,Acetosa_saggitata
1,2,HSLN2,HSLN,Acetosa_saggitata
1,2,HSLN2,HSLN,Acetosa_saggitata
1,2,HSLN2,HSLN,Acetosa_saggitata
1,2,HSLN2,HSLN,Acetosa_saggitata
4,2,HSLN2,HSLN,Acetosa_saggitata
4,2,HSLN2,HSLN,Acetosa_saggitata
4,2,HSLN2,HSLN,Acetosa_saggitata
4,2,HSLN2,HSLN,Acetosa_saggitata
4,2,HSLN2,HSLN,Acetosa_saggitata
4,2,HSLN2,HSLN,Acetosa_saggitata
4,2,HSLN2,HSLN,Acetosa_saggitata
4,2,HSLN2,HSLN,Acetosa_saggitata
6,2,HSLN2,HSLN,Acetosa_saggitata
1,2,HSLN3,HSLN,Acetosa_saggitata
1,2,HSLN3,HSLN,Acetosa_saggitata
1,2,HSLN3,HSLN,Acetosa_saggitata
1,2,HSLN3,HSLN,Acetosa_saggitata
2,2,HSLN3,HSLN,Acetosa_saggitata
4,2,HSLN3,HSLN,Acetosa_saggitata
4,2,HSLN3,HSLN,Acetosa_saggitata
4,2,HSLN3,HSLN,Acetosa_saggitata
4,2,HSLN3,HSLN,Acetosa_saggitata
4,2,HSLN3,HSLN,Acetosa_saggitata
4,2,HSLN3,HSLN,Acetosa_saggitata
4,2,HSLN3,HSLN,Acetosa_saggitata
5,2,HSLN3,HSLN,Acetosa_saggitata
5,2,HSLN3,HSLN,Acetosa_saggitata
5,2,HSLN3,HSLN,Acetosa_saggitata
1,2,HSLN4,HSLN,Acetosa_saggitata
1,2,HSLN4,HSLN,Acetosa_saggitata
1,2,HSLN4,HSLN,Acetosa_saggitata
1,2,HSLN4,HSLN,Acetosa_saggitata
1,2,HSLN4,HSLN,Acetosa_saggitata
1,2,HSLN4,HSLN,Acetosa_saggitata
1,2,HSLN4,HSLN,Acetosa_saggitata
2,2,HSLN4,HSLN,Acetosa_saggitata
2,2,HSLN4,HSLN,Acetosa_saggitata
3,2,HSLN4,HSLN,Acetosa_saggitata
5,2,HSLN4,HSLN,Acetosa_saggitata
5,2,HSLN4,HSLN,Acetosa_saggitata
5,2,HSLN4,HSLN,Acetosa_saggitata
6,2,HSLN4,HSLN,Acetosa_saggitata
6,2,HSLN4,HSLN,Acetosa_saggitata
2,2,HSLN5,HSLN,Acetosa_saggitata
4,2,HSLN5,HSLN,Acetosa_saggitata
4,2,HSLN5,HSLN,Acetosa_saggitata
4,2,HSLN5,HSLN,Acetosa_saggitata
4,2,HSLN5,HSLN,Acetosa_saggitata
4,2,HSLN5,HSLN,Acetosa_saggitata
5,2,HSLN5,HSLN,Acetosa_saggitata
5,2,HSLN5,HSLN,Acetosa_saggitata
5,2,HSLN5,HSLN,Acetosa_saggitata
6,2,HSLN5,HSLN,Acetosa_saggitata
6,2,HSLN5,HSLN,Acetosa_saggitata
6,2,HSLN5,HSLN,Acetosa_saggitata
6,2,HSLN5,HSLN,Acetosa_saggitata
6,2,HSLN5,HSLN,Acetosa_saggitata
6,2,HSLN5,HSLN,Acetosa_saggitata
1,2,HSLN6,HSLN,Acetosa_saggitata
1,2,HSLN6,HSLN,Acetosa_saggitata
1,2,HSLN6,HSLN,Acetosa_saggitata
1,2,HSLN6,HSLN,Acetosa_saggitata
1,2,HSLN6,HSLN,Acetosa_saggitata
1,2,HSLN6,HSLN,Acetosa_saggitata
2,2,HSLN6,HSLN,Acetosa_saggitata
4,2,HSLN6,HSLN,Acetosa_saggitata
5,2,HSLN6,HSLN,Acetosa_saggitata
5,2,HSLN6,HSLN,Acetosa_saggitata
5,2,HSLN6,HSLN,Acetosa_saggitata
5,2,HSLN6,HSLN,Acetosa_saggitata
6,2,HSLN6,HSLN,Acetosa_saggitata
6,2,HSLN6,HSLN,Acetosa_saggitata
7,2,HSLN6,HSLN,Acetosa_saggitata
1,2,HSLN7,HSLN,Acetosa_saggitata
1,2,HSLN7,HSLN,Acetosa_saggitata
1,2,HSLN7,HSLN,Acetosa_saggitata
1,2,HSLN7,HSLN,Acetosa_saggitata
1,2,HSLN7,HSLN,Acetosa_saggitata
1,2,HSLN7,HSLN,Acetosa_saggitata
1,2,HSLN7,HSLN,Acetosa_saggitata
1,2,HSLN7,HSLN,Acetosa_saggitata
1,2,HSLN7,HSLN,Acetosa_saggitata
1,2,HSLN7,HSLN,Acetosa_saggitata
1,2,HSLN7,HSLN,Acetosa_saggitata
1,2,HSLN7,HSLN,Acetosa_saggitata
1,2,HSLN7,HSLN,Acetosa_saggitata
1,2,HSLN7,HSLN,Acetosa_saggitata
2,2,HSLN7,HSLN,Acetosa_saggitata
2,2,LSHN1,LSHN,Acetosa_saggitata
7,1,LSHN1,LSHN,Acetosa_saggitata
7,1,LSHN1,LSHN,Acetosa_saggitata
7,1,LSHN1,LSHN,Acetosa_saggitata
7,1,LSHN1,LSHN,Acetosa_saggitata
7,1,LSHN1,LSHN,Acetosa_saggitata
7,1,LSHN1,LSHN,Acetosa_saggitata
7,1,LSHN1,LSHN,Acetosa_saggitata
7,1,LSHN1,LSHN,Acetosa_saggitata
7,1,LSHN1,LSHN,Acetosa_saggitata
7,1,LSHN1,LSHN,Acetosa_saggitata
7,1,LSHN1,LSHN,Acetosa_saggitata
7,1,LSHN1,LSHN,Acetosa_saggitata
7,1,LSHN1,LSHN,Acetosa_saggitata
7,1,LSHN1,LSHN,Acetosa_saggitata
7,1,LSHN1,LSHN,Acetosa_saggitata
7,1,LSHN1,LSHN,Acetosa_saggitata
1,2,LSHN2,LSHN,Acetosa_saggitata
6,2,LSHN2,LSHN,Acetosa_saggitata
7,1,LSHN2,LSHN,Acetosa_saggitata
7,1,LSHN2,LSHN,Acetosa_saggitata
7,1,LSHN2,LSHN,Acetosa_saggitata
7,1,LSHN2,LSHN,Acetosa_saggitata
7,1,LSHN2,LSHN,Acetosa_saggitata
7,1,LSHN2,LSHN,Acetosa_saggitata
7,1,LSHN2,LSHN,Acetosa_saggitata
7,1,LSHN2,LSHN,Acetosa_saggitata
7,1,LSHN2,LSHN,Acetosa_saggitata
7,1,LSHN2,LSHN,Acetosa_saggitata
7,1,LSHN2,LSHN,Acetosa_saggitata
7,1,LSHN2,LSHN,Acetosa_saggitata
7,1,LSHN2,LSHN,Acetosa_saggitata
5,2,LSHN3,LSHN,Acetosa_saggitata
5,2,LSHN3,LSHN,Acetosa_saggitata
6,2,LSHN3,LSHN,Acetosa_saggitata
7,1,LSHN3,LSHN,Acetosa_saggitata
7,1,LSHN3,LSHN,Acetosa_saggitata
7,1,LSHN3,LSHN,Acetosa_saggitata
7,1,LSHN3,LSHN,Acetosa_saggitata
7,1,LSHN3,LSHN,Acetosa_saggitata
7,1,LSHN3,LSHN,Acetosa_saggitata
7,1,LSHN3,LSHN,Acetosa_saggitata
7,1,LSHN3,LSHN,Acetosa_saggitata
7,1,LSHN3,LSHN,Acetosa_saggitata
7,1,LSHN3,LSHN,Acetosa_saggitata
7,1,LSHN3,LSHN,Acetosa_saggitata
7,1,LSHN3,LSHN,Acetosa_saggitata
7,1,LSHN3,LSHN,Acetosa_saggitata
7,1,LSHN3,LSHN,Acetosa_saggitata
2,2,LSHN4,LSHN,Acetosa_saggitata
6,2,LSHN4,LSHN,Acetosa_saggitata
6,2,LSHN4,LSHN,Acetosa_saggitata
7,1,LSHN4,LSHN,Acetosa_saggitata
7,1,LSHN4,LSHN,Acetosa_saggitata
7,1,LSHN4,LSHN,Acetosa_saggitata
7,1,LSHN4,LSHN,Acetosa_saggitata
7,1,LSHN4,LSHN,Acetosa_saggitata
7,1,LSHN4,LSHN,Acetosa_saggitata
7,1,LSHN4,LSHN,Acetosa_saggitata
7,1,LSHN4,LSHN,Acetosa_saggitata
7,1,LSHN4,LSHN,Acetosa_saggitata
7,1,LSHN4,LSHN,Acetosa_saggitata
7,1,LSHN4,LSHN,Acetosa_saggitata
7,1,LSHN4,LSHN,Acetosa_saggitata
7,1,LSHN4,LSHN,Acetosa_saggitata
1,2,LSHN5,LSHN,Acetosa_saggitata
1,2,LSHN5,LSHN,Acetosa_saggitata
1,2,LSHN5,LSHN,Acetosa_saggitata
2,2,LSHN5,LSHN,Acetosa_saggitata
7,1,LSHN5,LSHN,Acetosa_saggitata
7,1,LSHN5,LSHN,Acetosa_saggitata
7,1,LSHN5,LSHN,Acetosa_saggitata
7,1,LSHN5,LSHN,Acetosa_saggitata
7,1,LSHN5,LSHN,Acetosa_saggitata
7,1,LSHN5,LSHN,Acetosa_saggitata
7,1,LSHN5,LSHN,Acetosa_saggitata
7,1,LSHN5,LSHN,Acetosa_saggitata
7,1,LSHN5,LSHN,Acetosa_saggitata
7,1,LSHN5,LSHN,Acetosa_saggitata
7,1,LSHN5,LSHN,Acetosa_saggitata
2,2,LSHN6,LSHN,Acetosa_saggitata
2,2,LSHN6,LSHN,Acetosa_saggitata
6,2,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
7,1,LSHN6,LSHN,Acetosa_saggitata
2,2,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
7,1,LSHN7,LSHN,Acetosa_saggitata
1,2,LSLN1,LSLN,Acetosa_saggitata
1,2,LSLN1,LSLN,Acetosa_saggitata
1,2,LSLN1,LSLN,Acetosa_saggitata
7,1,LSLN1,LSLN,Acetosa_saggitata
7,1,LSLN1,LSLN,Acetosa_saggitata
7,1,LSLN1,LSLN,Acetosa_saggitata
7,1,LSLN1,LSLN,Acetosa_saggitata
7,1,LSLN1,LSLN,Acetosa_saggitata
7,1,LSLN1,LSLN,Acetosa_saggitata
7,1,LSLN1,LSLN,Acetosa_saggitata
7,1,LSLN1,LSLN,Acetosa_saggitata
7,1,LSLN1,LSLN,Acetosa_saggitata
7,1,LSLN1,LSLN,Acetosa_saggitata
5,2,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN2,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN3,LSLN,Acetosa_saggitata
7,1,LSLN4,LSLN,Acetosa_saggitata
7,1,LSLN4,LSLN,Acetosa_saggitata
7,1,LSLN4,LSLN,Acetosa_saggitata
7,1,LSLN4,LSLN,Acetosa_saggitata
7,1,LSLN4,LSLN,Acetosa_saggitata
7,1,LSLN4,LSLN,Acetosa_saggitata
7,1,LSLN4,LSLN,Acetosa_saggitata
7,1,LSLN4,LSLN,Acetosa_saggitata
7,1,LSLN4,LSLN,Acetosa_saggitata
7,1,LSLN4,LSLN,Acetosa_saggitata
7,1,LSLN4,LSLN,Acetosa_saggitata
7,1,LSLN4,LSLN,Acetosa_saggitata
7,1,LSLN4,LSLN,Acetosa_saggitata
7,1,LSLN4,LSLN,Acetosa_saggitata
7,1,LSLN4,LSLN,Acetosa_saggitata
7,2,LSLN5,LSLN,Acetosa_saggitata
7,1,LSLN5,LSLN,Acetosa_saggitata
7,1,LSLN5,LSLN,Acetosa_saggitata
7,1,LSLN5,LSLN,Acetosa_saggitata
7,1,LSLN5,LSLN,Acetosa_saggitata
7,1,LSLN5,LSLN,Acetosa_saggitata
7,1,LSLN5,LSLN,Acetosa_saggitata
7,1,LSLN5,LSLN,Acetosa_saggitata
7,1,LSLN5,LSLN,Acetosa_saggitata
7,1,LSLN5,LSLN,Acetosa_saggitata
7,1,LSLN5,LSLN,Acetosa_saggitata
7,1,LSLN5,LSLN,Acetosa_saggitata
7,1,LSLN5,LSLN,Acetosa_saggitata
7,1,LSLN5,LSLN,Acetosa_saggitata
7,1,LSLN6,LSLN,Acetosa_saggitata
7,1,LSLN6,LSLN,Acetosa_saggitata
7,1,LSLN6,LSLN,Acetosa_saggitata
7,1,LSLN6,LSLN,Acetosa_saggitata
7,1,LSLN6,LSLN,Acetosa_saggitata
7,1,LSLN6,LSLN,Acetosa_saggitata
7,1,LSLN6,LSLN,Acetosa_saggitata
7,1,LSLN6,LSLN,Acetosa_saggitata
7,1,LSLN6,LSLN,Acetosa_saggitata
